NAME,PHONE,FAX,EMAIL,WEBSITE,RESTAURANT NAME,RESTAURANT ADDRESS,RESTAURANT CITY,RESTAURANT STATE,RESTAURANT ZIPCODE,RESTAURANT COUNTRY,RESTAURANT CATEGORY
Leianni De Leon,(210) 889-4227,,,,Leianni De Leon,510 Limestone Flt,San Antonio,TX,78251,US,New Category
Raudel Rosales Hermosillo,          ,,,,La Joya Mexican Restaurant,510 S General Mcmullen Dr,San Antonio,TX,78237,US,New Category
Guillermo A Sanchez,          ,,,,Puro Taco Cafe,510 W Old Us Highway 90,San Antonio,TX,78237,US,New Category
Sodexo Services Of Texas Limited Partnership,          ,,,,Marriott/Air Force Village #00091,5100 John Ryan Blvd,San Antonio,TX,78245,US,New Category
"Chile Verde, Llc",          ,,,,Chili Verde Mexican Restaurant,5102 Monaco Cir,San Antonio,TX,78263,US,New Category
Irma Maria Fernandez,          ,,,,Taqueria Perla Tapatia,5102 Rittiman Rd,San Antonio,TX,78218,US,New Category
Xx Bar L.L.C.,          ,,,,Spankys,5103 Randolph Blvd,San Antonio,TX,78233,US,New Category
Oyh Enterprises Inc,          ,,,,The Eleventh Hour,5103 Randolph Blvd,San Antonio,TX,78233,US,New Category
Hector L Martinez,          ,,,,El Original Asadero Culebra,5103 W Commerce St,San Antonio,TX,78237,US,New Category
"Wonderland Concessions, Llc",          ,,,,Wonderland Concessions,5106 David Edwards Dr,San Antonio,TX,78233,US,New Category
"Wonderland Concessions, Llc",          ,,,,Wonderland Concessions,5106 David Edwards Dr,San Antonio,TX,78233,US,New Category
"Jac Bakery, Llc",(210) 862-5582,,,,Bakery Lorraine Llc,511 E Grayson St,San Antonio,TX,78215,US,New Category
Esteban G Rodriguez,          ,,,,Esteban G Rodriguez,511 Oracle Dr,San Antonio,TX,78260,US,New Category
"Zuni Group, Ltd.",          ,,,,Charlie Wants A Burger,511 River Walk St,San Antonio,TX,78205,US,New Category
"Zuni Group, Ltd.",          ,,,,Zuni Grill,511 River Walk St,San Antonio,TX,78205,US,New Category
Ciriaco Lerma,(210) 225-2324,,,,Ciriaco Lerma,511 Saltillo St,San Antonio,TX,78207,US,New Category
"Bill Miller Bar-B-Q Enterprises, Ltd.",          ,,,,Bill Miller Bar-B-Q Enterprises Ltd,5113 Walzem Rd,San Antonio,TX,78218,US,New Category
"Texas Taco Cabana, L.P.",          ,,,,Taco Cabana #157,5115 Rigsby Ave,San Antonio,TX,78222,US,New Category
Bonnie Davis,(210) 340-7670,,,,Bonnie Jean'S Cocktails,5118 And 5120 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
"The Kangaroo Court Restaurants Of Texas, Inc.",          ,,,,The Kangaroo Court,512 River Walk St,San Antonio,TX,78205,US,New Category
Duane Ernest Korslund,          ,,,,Noy'S Bistro,5121 Crestway Dr Ste 388,San Antonio,TX,78239,US,New Category
Adam M Altamam,(210) 366-0026,,,,Double Apple Hookah Cafe,5121 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
Ramissa Inc,(210) 240-5081,,,,Pharaohs Double Apple Lounge,5121 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
"Wendy'S Of San Antonio, Inc.",          ,,,,Wendy'S Old Fashioned Hamburgers,5121 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Bill Miller Bar-B-Q Enterprises, Ltd.",          ,,,,Bill Miller'S Laguna Madre,5123 Rigsby Ave,San Antonio,TX,78222,US,New Category
Christina Black-Purcell And John Purcell,          ,,,,Stuck In The Groove,5127 Timber Gale St,San Antonio,TX,78250,US,New Category
"Peachtree Hospitality Management, Llc",(210) 448-5400,,,,Comfort Suites Nw Near Six Flags,5130 Vantage Way,San Antonio,TX,78249,US,New Category
Cesar H Laris,          ,,,,Raspados La Fuente,5130 Wildflower Dr,San Antonio,TX,78228,US,New Category
Manop J Vongvinijsorn,          ,,,,Thai Pikul,5136 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
"Shamat Enterprises, Inc.",          ,,,,Paul'S Pizza Roma & Pub Sun Sun Chinese Restaurant,5137 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
"Janelun Enterprises, Inc.",(210) 724-9303,,,,Edible Arrangements # 889,5139 N Loop 1604 W,San Antonio,TX,78249,US,New Category
"Rumors Lounge, Llc",          ,,,,Rumors Lounge,5139 W Commerce St,San Antonio,TX,78237,US,New Category
"Sat 1604/151, Llc",          ,,,,Springhill Suites Airport,514 Ne Loop 410,San Antonio,TX,78216,US,New Category
Oscar C Ibieta,(210) 923-9207,,,,La Puntada Cafe,514 Pleasanton Rd,San Antonio,TX,78214,US,New Category
"Wendy'S Of San Antonio, Inc.",          ,,,,Wendy'S Old Fashioned Hamburgers,514 W Cevallos,San Antonio,TX,78204,US,New Category
Jose V Rendon,          ,,,,Jose V Rendon,514 W Commerce St,San Antonio,TX,78207,US,New Category
Victoria T Rendon,          ,,,,Victoria T Tendon,514 W Commerce St,San Antonio,TX,78207,US,New Category
Daniel G Ortiz,          ,,,,Daniel Ortiz,514 W Commerce St,San Antonio,TX,78207,US,New Category
Isabel Vela,(210) 340-4872,,,,El Mercado Snack Bar,514 W Commerce St,San Antonio,TX,78207,US,New Category
Eva D Jimenez,          ,,,,Eva D Jimenez,514 W Commerce St,San Antonio,TX,78207,US,New Category
Selestino P Badillo,          ,,,,Fiesta,514 W Commerce St,San Antonio,TX,78207,US,New Category
Gabriela C Ibarra,          ,,,,Gabriela C Ibarra,514 W Commerce St,San Antonio,TX,78207,US,New Category
Guadalupe S Maldonado,          ,,,,Guadalupe S Maldonado,514 W Commerce St,San Antonio,TX,78207,US,New Category
Josefina Lores,          ,,,,Josefina Lores,514 W Commerce St,San Antonio,TX,78207,US,New Category
Julian J Suarez,          ,,,,Julian J Suarez,514 W Commerce St,San Antonio,TX,78207,US,New Category
Maria De Jesus Torres,          ,,,,Maria De Jesus Torres,514 W Commerce St,San Antonio,TX,78207,US,New Category
Maria De Lourdes Nunez,          ,,,,Maria De Lourdes Nunez,514 W Commerce St,San Antonio,TX,78207,US,New Category
Melissa A Suarez,          ,,,,Melissa A Suarez,514 W Commerce St,San Antonio,TX,78207,US,New Category
"Constellation Trading, Llc",(210) 279-6364,,,,Munchies,514 W Commerce St,San Antonio,TX,78207,US,New Category
Silvia Garza,          ,,,,Silvia Garza,514 W Commerce St,San Antonio,TX,78207,US,New Category
Valerie Ann Sanchez,          ,,,,Valerie Ann Sanchez,514 W Commerce St,San Antonio,TX,78207,US,New Category
Veronica B Rodriguez,(210) 542-8846,,,,Veronica B Rodriguez,514 W Commerce St,San Antonio,TX,78207,US,New Category
Victor Hernandez And Hector Solis,          ,,,,Victor Hernandez And Hector Solis,514 W Commerce St,San Antonio,TX,78207,US,New Category
Mary Alice Medina,          ,,,,Texas Star Saloon,514 W Commerce St Ste 1,San Antonio,TX,78207,US,New Category
Melody N Rodriguez,(210) 927-1141,,,,El Jaral,5140 Roosevelt Ave Ste 2,San Antonio,TX,78214,US,New Category
Choi & Fanelle Llc,(210) 340-5039,,,,Old Smokehouse,5145 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
The First Baptist Church Of San Antonio,          ,,,,First Baptist Church/Sales,515 Mccullough Ave,San Antonio,TX,78215,US,New Category
"The Fig Tree, Inc.",          ,,,,The Fig Tree,515 Paseo De La Villita,San Antonio,TX,78205,US,New Category
Teguy Etienne Biezou,(210) 605-4817,,,,G E S Vending,515 Riverside Dr Apt 801,San Antonio,TX,78223,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Fred'S Fish Fry Inc,515 West Ave,San Antonio,TX,78201,US,New Category
"Sai Maveera, Llc",          ,,,,Bawarchi Biryani Point Indian Restaurant,5152 Fredericksburg Rd Ste 125,San Antonio,TX,78229,US,New Category
H. Shiran Investments Llc,          ,,,,Ivory Lounge,5152 Fredericksburg Rd Ste 150,San Antonio,TX,78229,US,New Category
"Campos Entertainment, Limited Liability Company",          ,,,,The Brooklynit,516 Brooklyn Ave,San Antonio,TX,78215,US,New Category
"I Carma, Ltd.",          ,,,,Moses Rose'S Hideout,516 E Houston St,San Antonio,TX,78205,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #1055,516 W Cypress St,San Antonio,TX,78212,US,New Category
"Sa Fresh, Llc",(210) 289-6020,,,,Sa Fresh,5162 Broadway St,San Antonio,TX,78209,US,New Category
Danny Delgado And Alan Codd,(210) 573-6220,,,,Faust Tavern,517 E Woodlawn Ave,San Antonio,TX,78212,US,New Category
"Landry'S Seafood Inn & Oyster Bar - San Antonio, I",          ,,,,Landry'S Seafood House,"517 N Presa St,1St-2Nd Floors & Basement",San Antonio,TX,78205,US,New Category
Weir Capital Llc,(210) 222-1444,,,,Weir Capital Llc,518 E Houston St,San Antonio,TX,78205,US,New Category
"Ipsum, Llc",          ,,,,Pier 67 Ocean Grill,518 Wildberry Ct,San Antonio,TX,78258,US,New Category
Cynthia Rodriguez Gonzalez,          ,,,,Chick-Fil-A At De Zavala Road Fsu,5189 De Zavala Rd,San Antonio,TX,78249,US,New Category
Priscilla Rivera,          ,,,,La Suprema Tortilleria,519 W Old Us Highway 90,San Antonio,TX,78237,US,New Category
"Wendy'S Of San Antonio, Inc.",          ,,,,Wendy'S Old Fashioned Hamburgers #35,5195 De Zavala Rd,San Antonio,TX,78249,US,New Category
San Antonio Food Bank,(210) 431-8370,,,,San Antonio Food Bank,5200 Old Hwy 90 W,San Antonio,TX,78227,US,New Category
"Yong & Lin, Inc",          ,,,,Quik Wok,5203 Eisenhauer Rd Ste 115,San Antonio,TX,78218,US,New Category
"Beijing Chinese Express, Inc.",          ,,,,Beijing Chinese Express Inc,5203 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #298,5203 Walzem Rd,San Antonio,TX,78218,US,New Category
Dominic Chacon,(210) 789-7041,,,,Catering By Dominic,5207 La Barranca St,San Antonio,TX,78233,US,New Category
"Montiel Moreno Brooks, Llc",(210) 535-2203,,,,"Montiel Moreno Brooks, Llc",521 E Grayson St,San Antonio,TX,78215,US,New Category
"Monpal, Inc",(210) 737-8646,,,,El Milagrito Mexican Restaurant,521 E Woodlawn Ave,San Antonio,TX,78212,US,New Category
Jessica Frye,(210) 419-9346,,,,Skinny Hippy Bakeshop,521 High Country Rdg,San Antonio,TX,78260,US,New Category
"River Restaurants, Ltd.",(210) 223-2939,,,,Michelino'S,521 River Walk St,San Antonio,TX,78205,US,New Category
"R&L Foods, Inc.",          ,,,,Taco Bell #18968,5211 De Zavala Rd,San Antonio,TX,78249,US,New Category
"Monument Restaurants Iii, Llc",          ,,,,Dezavala,5215 De Zavala Rd,San Antonio,TX,78249,US,New Category
Thesa Restaurants Corp.,          ,,,,Burger King #9061,5218 Dezavala Rd,San Antonio,TX,78249,US,New Category
Bounthay Jackson,(520) 271-7184,,,,Around The World On One Roll,522 N Ww White Rd,San Antonio,TX,78219,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #2976,5221 De Zavala Rd,San Antonio,TX,78249,US,New Category
Felipa F Alvarez,(512) 438-8294,,,,La Fresh,5223 David Edward Dr,San Antonio,TX,78233,US,New Category
Eliseo Banuelos,          ,,,,Tacos Jerez,5227 Village Hvn,San Antonio,TX,78218,US,New Category
Sylvia A Sumpter,          ,,,,Hayaa Italian Ice,523 Corliss St,San Antonio,TX,78220,US,New Category
"San-Tex Restaurants, Inc.",(210) 533-3761,,,,Jack In The Box #914,523 Fair Ave,San Antonio,TX,78223,US,New Category
S.Fariabi Limited Liability Company,          ,,,,S.Fariabi Limited Liability Company,523 Med Ct Ste 102,San Antonio,TX,78258,US,New Category
Jvj Group Llc,          ,,,,Glaze Lounge,523 Med Ct Ste 105,San Antonio,TX,78258,US,New Category
"Ez'S Nine Ten 1997, Ltd.",          ,,,,Ez'S Restaurant,5230 De Zavala Rd # 204,San Antonio,TX,78249,US,New Category
"Staggco Dezavala, Llc",(210) 696-1659,,,,Mcdonald'S 12673,5235 De Zavala Rd,San Antonio,TX,78249,US,New Category
"Pmb Pizza, Llc",(210) 363-6625,,,,Papa Murphy'S Take-N-Bake Pizza,5238 De Zavala Rd Ste 116,San Antonio,TX,78249,US,New Category
Gabriel Flores,(432) 770-8275,,,,Keva Smoothie Co,5238 De Zavala Rd Ste 122,San Antonio,TX,78249,US,New Category
"Rock San, Inc.",          ,,,,Rock San,5238 De Zavala Rd Ste 124,San Antonio,TX,78249,US,New Category
"Any Given Sundae, Inc.",          ,,,,Baskin Robbins #3946,5238 De Zavala Rd Ste 132,San Antonio,TX,78249,US,New Category
"Phg San Antonio, Llc",(210) 354-1333,,,,Four Points By Sheraton Downtown San Antonio,524 S Saint Marys St,San Antonio,TX,78205,US,New Category
"San Antonio Riverwalk Phg Fb, Llc",(210) 354-1333,,,,Fpsa Sidebar Bistro,524 S Saint Marys St,San Antonio,TX,78205,US,New Category
"Lai Wah'S Place, Inc.",          ,,,,Lai Wah'S Place,5242 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
Kathryn M Brown,(210) 900-2458,,,,Box Car Creamery,5249 Mccullough Ave,San Antonio,TX,78212,US,New Category
"First Choice Temporary Services, Llc",          ,,,,First Choice Temporary Services Llc,525 Prado St,San Antonio,TX,78204,US,New Category
Ashley Ravae Thatcher,(210) 887-3917,,,,Dirty Dogz Hot Dogs,5251 Mccullough Ave,San Antonio,TX,78212,US,New Category
"Lemon Entertainment, Llc",          ,,,,Timberhill Tavern,5251 Timberhill Ste 201,San Antonio,TX,78238,US,New Category
Elizabeth M Egloff Et Al,          ,,,,Elizabeth'S Mexican Restaurant,5251 Timberhill Ste 206,San Antonio,TX,78238,US,New Category
"Grotto Food Systems, Llc",(210) 687-6747,,,,Ray'S Pizzaria,5252 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
"All Aboard Deli & Bistro, Llc",(210) 320-8230,,,,All Aboard,5255 Mccullough Ave,San Antonio,TX,78212,US,New Category
Edmond Jerome Manefee Jr,          ,,,,Que Masters B B Q & Catering,526 Bee St,San Antonio,TX,78208,US,New Category
"Nikko Productions, Llc",(210) 464-2790,,,,Alamo City Hawaiian Beverage Company,526 Mesa Rdg,San Antonio,TX,78258,US,New Category
Nicolasa I Zuniga,          ,,,,Vicki'S Bar,526 Roosevelt Ave,San Antonio,TX,78210,US,New Category
Maria E Valenzuela,          ,,,,Las Potrancas,526 Sherman,San Antonio,TX,78202,US,New Category
Wandera Hardeman,          ,,,,Wandera Hardeman,5262 Round Table Dr,San Antonio,TX,78218,US,New Category
Aramark Corporation,          ,,,,Aramark Corporation #0291,527 Longwood,San Antonio,TX,78221,US,New Category
Bump Draft Inc,(210) 639-7247,,,,Babio'S Eat Drink Dance,527 W Hildebrand Ave,San Antonio,TX,78212,US,New Category
"Mialexa, L.L.C.",(210) 614-4007,,,,Sylvia'S Mexican Grill,5282 Medical Dr Ste 115,San Antonio,TX,78229,US,New Category
"Z & H Foods, Inc.",          ,,,,Popeye'S #229,529 Fair Ave,San Antonio,TX,78223,US,New Category
"China Rose, Ltd.",          ,,,,China Rose Cafe,5299 Walzem Rd,San Antonio,TX,78218,US,New Category
Aramark Corporation,          ,,,,Aramark Corporation #228,530 Mccullough Ave,San Antonio,TX,78215,US,New Category
Whataburger Restaurants Llc,(361) 878-0439,,,,Whataburger #946,530 W Loop 1604 N,San Antonio,TX,78251,US,New Category
"Staggco Rigsby, Llc",(210) 333-3444,,,,Mcdonald'S 17726,5304 Us Highway 87 E,San Antonio,TX,78222,US,New Category
Chayanit S Buck,(210) 396-6854,,,,Yaya'S Thai Restaurant,5305 Mccullough Ave,San Antonio,TX,78212,US,New Category
Chanapol Sanseeha,          ,,,,Thai Dee,5307 Blanco Rd,San Antonio,TX,78216,US,New Category
"3N Prestige, Llc",(210) 772-1226,,,,Prestige Bar & Lounge,5307 Mccullough Ave,San Antonio,TX,78212,US,New Category
Humberto Hernandez,(210) 647-7055,,,,El Jalisco Lindo Grill,5309 Wurzbach Rd Ste 115,San Antonio,TX,78238,US,New Category
Lucinda M Gallardo,(210) 340-8767,,,,Gallardogifts,531 Craigmont Ln,San Antonio,TX,78213,US,New Category
Mr. Meximum Foods Llc,          ,,,,Mr. Meximum Foods Llc,531 Hillside Ct,San Antonio,TX,78258,US,New Category
Tiffany D Perez,          ,,,,The Sweet Penguin,531 W Summit Ave,San Antonio,TX,78212,US,New Category
Lori Rodriguez Alexander,          ,,,,Lori Rodriguez Alexander,5310 Green Grove St,San Antonio,TX,78223,US,New Category
"El Rodeo De Jalisco Mexican Restaurant 5, Llc",          ,,,,"El Rodeo De Jalisco Mexican Restaurant 5, Llc",5310 Us Highway 87 E,San Antonio,TX,78222,US,New Category
"San-Tex Restaurants, Inc.",(210) 337-0847,,,,Jack In The Box #847,5311 Us Highway 87 E,San Antonio,TX,78222,US,New Category
Catherine Ginn,(210) 267-2789,,,,King Kones,5311 Winridge Dr,San Antonio,TX,78228,US,New Category
Jose Harley Diaz,(623) 688-3337,,,,Best Foods Of San Antonio,5312 Rittiman Rd,San Antonio,TX,78218,US,New Category
Heron S Avalos,(210) 532-2297,,,,Torito Mexican Restuarant,5314 S Presa St,San Antonio,TX,78223,US,New Category
"R&L Foods, Inc.",          ,,,,Taco Bell #19392,5315 Rigsby Ave,San Antonio,TX,78222,US,New Category
Joseph Davis,          ,,,,Joe'S Corner Saloon,5320 S Presa,San Antonio,TX,78223,US,New Category
Rosario R Carrillo,(210) 213-8996,,,,Big Mike'S Bbq,5323 Mccullough Ave,San Antonio,TX,78212,US,New Category
Martin Angel Murillo,          ,,,,El Tapatio De Jalisco,5323 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Karina E Hernandez,          ,,,,Karina H Hernandez,533 Rayburn Dr,San Antonio,TX,78221,US,New Category
Javier Garcia Santos,          ,,,,El Zacatecano Lounge,5330 S Zarzamora St,San Antonio,TX,78211,US,New Category
Jennifer Blakemore,(210) 687-6672,,,,Whipped Bakery,5335 Stormy Hls,San Antonio,TX,78247,US,New Category
Jesse M Trevino Iii,          ,,,,Trevino'S Barbacoa,5337 Glen Ridge Dr,San Antonio,TX,78229,US,New Category
"B. J. Gin, Inc.",          ,,,,Gin Chinese Restaurant,5337 Glen Ridge Dr Ste 103,San Antonio,TX,78229,US,New Category
"P & M Hoskins Enterprises, Llc",          ,,,,P & M Hoskins Enterprises,5346 Roosevelt Ave,San Antonio,TX,78214,US,New Category
Ramiro Meza And Cesar Arcos Loera,          ,,,,Golden Stick Chinese Restaurant,5358 W Military Dr,San Antonio,TX,78242,US,New Category
Marife A Rodriguez,          ,,,,Lydia'S Taco House,536 S Ww White Rd,San Antonio,TX,78220,US,New Category
Tacos El Gallito Llc,          ,,,,Tacos El Gallito Food Truck,5380 Medical Dr Apt 1604,San Antonio,TX,78240,US,New Category
"San-Tex Restaurants, Inc.",(210) 656-4783,,,,Jack In The Box #834,5398 Walzem Rd,San Antonio,TX,78218,US,New Category
"Judson Auxiliary To Post No. 2059, Ladies Auxiliar",          ,,,,Judson Auxiliary To Post No 2059 Ladies Auxiliary,5402 Redding Ln,San Antonio,TX,78219,US,New Category
Flavia V Mancha,          ,,,,La Placita Mexican Cafe,5403 W Commerce St,San Antonio,TX,78237,US,New Category
Antonia G Reyna,(210) 274-8846,,,,Tortilleria Los Reyna,5405 S Flores St,San Antonio,TX,78214,US,New Category
"South Texas Custard #14, Ltd.",          ,,,,Freddy'S Frozen Custard,5414 W Loop 1604 N,San Antonio,TX,78253,US,New Category
"Spiros Partners, Ltd.",          ,,,,Rick'S Cabaret,5418 Brewster St,San Antonio,TX,78233,US,New Category
Aladino C Trejo,          ,,,,Reptilez Venue,5418 Old Hwy 90,San Antonio,TX,78227,US,New Category
Griselda Guerra,          ,,,,Yorky'S Taco House,5418 W Military Dr,San Antonio,TX,78242,US,New Category
Julio D Banuelos,          ,,,,El Zacatecas Tacos,542 Cicero Dr,San Antonio,TX,78218,US,New Category
Michelle A Estrada,(210) 493-2168,,,,Cheers Party Services,542 Pinewood Ln,San Antonio,TX,78216,US,New Category
Starbucks Corporation,          ,,,,Starbucks Coffee #18298,5422 Babcock Rd,San Antonio,TX,78240,US,New Category
"San-Tex Restaurants, Inc.",(210) 681-0090,,,,Jack In The Box #808,5423 Evers Rd,San Antonio,TX,78238,US,New Category
Janeen Marie Galindo,          ,,,,Janeen Marie Galindo,5423 Tomas Cir,San Antonio,TX,78240,US,New Category
"Logan'S Roadhouse Of Texas, Inc.",          ,,,,Logan'S Roadhouse,5423 W Loop 1604 N,San Antonio,TX,78253,US,New Category
Pablo B Mora,          ,,,,Mora'S Fruity Burgers,543 Ceralvo St,San Antonio,TX,78207,US,New Category
Juanita Moreno,          ,,,,Flor De Puebla,543 Ruiz St,San Antonio,TX,78207,US,New Category
"Texas Taco Cabana, L.P.",          ,,,,Taco Cabana #212,543 W Malone Ave,San Antonio,TX,78214,US,New Category
Esteban D Rabago,          ,,,,Jay'S Cafe And Food To Go,5432 Old Hwy 90W,San Antonio,TX,78227,US,New Category
Hiep Thi Lieu,          ,,,,Vietnam Gardens,5433 Blanco Rd,San Antonio,TX,78216,US,New Category
Darden Sw Llc,          ,,,,The Olive Garden Italian Restaurant #1783,5439 W Loop 1604 N,San Antonio,TX,78254,US,New Category
Maricela De La Rosa Rocha,          ,,,,Taqueria Lupita'S #2,544 New Laredo Hwy,San Antonio,TX,78211,US,New Category
Maria J Martinez,          ,,,,Taco Nito'S,5440 Babcock Rd,San Antonio,TX,78240,US,New Category
Oriental Pearl Cuisine Inc.,(210) 308-8277,,,,Royal Inn Oriental Cuisine,5440 Babcock Rd # 150,San Antonio,TX,78240,US,New Category
Francisco Gabriel Tellez,          ,,,,Taco Madre,5440 Babcock Rd Ste 135,San Antonio,TX,78240,US,New Category
En Fuego Pizza At Medical Center Llc,(210) 561-2444,,,,Marco'S Pizza,5440 Babcock Rd Ste 148,San Antonio,TX,78240,US,New Category
